Source,Target,Type,Weight,movie_id,movie_title,release_date
P-519,P-18979,Undirected,1,75,Mars Attacks!,1996-12-13
P-520,P-521,Undirected,1,75,Mars Attacks!,1996-12-13
P-520,P-522,Undirected,1,75,Mars Attacks!,1996-12-13
P-520,P-523,Undirected,1,75,Mars Attacks!,1996-12-13
P-520,P-524,Undirected,1,75,Mars Attacks!,1996-12-13
P-520,P-4774,Undirected,1,75,Mars Attacks!,1996-12-13
P-520,P-70851,Undirected,1,75,Mars Attacks!,1996-12-13
P-520,P-18979,Undirected,1,75,Mars Attacks!,1996-12-13
P-521,P-522,Undirected,1,75,Mars Attacks!,1996-12-13
P-521,P-523,Undirected,1,75,Mars Attacks!,1996-12-13
P-521,P-524,Undirected,1,75,Mars Attacks!,1996-12-13
P-521,P-4774,Undirected,1,75,Mars Attacks!,1996-12-13
P-521,P-70851,Undirected,1,75,Mars Attacks!,1996-12-13
P-521,P-18979,Undirected,1,75,Mars Attacks!,1996-12-13
P-522,P-523,Undirected,1,75,Mars Attacks!,1996-12-13
P-522,P-524,Undirected,1,75,Mars Attacks!,1996-12-13
P-522,P-4774,Undirected,1,75,Mars Attacks!,1996-12-13
P-522,P-70851,Undirected,1,75,Mars Attacks!,1996-12-13
P-522,P-18979,Undirected,1,75,Mars Attacks!,1996-12-13
P-523,P-524,Undirected,1,75,Mars Attacks!,1996-12-13
P-523,P-4774,Undirected,1,75,Mars Attacks!,1996-12-13
P-523,P-70851,Undirected,1,75,Mars Attacks!,1996-12-13
P-523,P-18979,Undirected,1,75,Mars Attacks!,1996-12-13
P-524,P-4774,Undirected,1,75,Mars Attacks!,1996-12-13
P-524,P-70851,Undirected,1,75,Mars Attacks!,1996-12-13
P-524,P-18979,Undirected,1,75,Mars Attacks!,1996-12-13
P-4774,P-70851,Undirected,1,75,Mars Attacks!,1996-12-13
P-4774,P-18979,Undirected,1,75,Mars Attacks!,1996-12-13
P-70851,P-18979,Undirected,1,75,Mars Attacks!,1996-12-13
P-529,P-530,Undirected,1,77,Memento,2000-10-11
P-529,P-532,Undirected,1,77,Memento,2000-10-11
P-530,P-532,Undirected,1,77,Memento,2000-10-11
P-3,P-585,Undirected,1,78,Blade Runner,1982-06-25
P-3,P-586,Undirected,1,78,Blade Runner,1982-06-25
P-3,P-587,Undirected,1,78,Blade Runner,1982-06-25
P-585,P-586,Undirected,1,78,Blade Runner,1982-06-25
P-585,P-587,Undirected,1,78,Blade Runner,1982-06-25
P-586,P-587,Undirected,1,78,Blade Runner,1982-06-25
P-569,P-1146,Undirected,1,80,Before Sunset,2004-06-16
P-72466,P-643,Undirected,1,82,Miami Vice,2006-07-27
P-72466,P-8785,Undirected,1,82,Miami Vice,2006-07-27
P-72466,P-15009,Undirected,1,82,Miami Vice,2006-07-27
P-643,P-8785,Undirected,1,82,Miami Vice,2006-07-27
P-643,P-15009,Undirected,1,82,Miami Vice,2006-07-27
P-8785,P-15009,Undirected,1,82,Miami Vice,2006-07-27
P-3,P-650,Undirected,1,85,Raiders of the Lost Ark,1981-06-12
P-3,P-655,Undirected,1,85,Raiders of the Lost Ark,1981-06-12
P-3,P-656,Undirected,1,85,Raiders of the Lost Ark,1981-06-12
P-3,P-658,Undirected,1,85,Raiders of the Lost Ark,1981-06-12
P-650,P-655,Undirected,1,85,Raiders of the Lost Ark,1981-06-12
P-650,P-656,Undirected,1,85,Raiders of the Lost Ark,1981-06-12
P-650,P-658,Undirected,1,85,Raiders of the Lost Ark,1981-06-12
P-655,P-656,Undirected,1,85,Raiders of the Lost Ark,1981-06-12
P-655,P-658,Undirected,1,85,Raiders of the Lost Ark,1981-06-12
P-656,P-658,Undirected,1,85,Raiders of the Lost Ark,1981-06-12
P-3,P-707,Undirected,1,87,Indiana Jones and the Temple of Doom,1984-05-23
P-722,P-723,Undirected,1,88,Dirty Dancing,1987-08-21
P-3,P-738,Undirected,1,89,Indiana Jones and the Last Crusade,1989-05-24
P-3,P-656,Undirected,1,89,Indiana Jones and the Last Crusade,1989-05-24
P-3,P-655,Undirected,1,89,Indiana Jones and the Last Crusade,1989-05-24
P-3,P-741,Undirected,1,89,Indiana Jones and the Last Crusade,1989-05-24
P-738,P-656,Undirected,1,89,Indiana Jones and the Last Crusade,1989-05-24
P-738,P-655,Undirected,1,89,Indiana Jones and the Last Crusade,1989-05-24
P-738,P-741,Undirected,1,89,Indiana Jones and the Last Crusade,1989-05-24
P-656,P-655,Undirected,1,89,Indiana Jones and the Last Crusade,1989-05-24
P-656,P-741,Undirected,1,89,Indiana Jones and the Last Crusade,1989-05-24
P-655,P-741,Undirected,1,89,Indiana Jones and the Last Crusade,1989-05-24
P-62,P-879,Undirected,1,95,Armageddon,1998-07-01
P-62,P-880,Undirected,1,95,Armageddon,1998-07-01
P-62,P-882,Undirected,1,95,Armageddon,1998-07-01
P-62,P-884,Undirected,1,95,Armageddon,1998-07-01
P-62,P-886,Undirected,1,95,Armageddon,1998-07-01
P-62,P-887,Undirected,1,95,Armageddon,1998-07-01
P-62,P-61981,Undirected,1,95,Armageddon,1998-07-01
P-62,P-65827,Undirected,1,95,Armageddon,1998-07-01
P-62,P-11355,Undirected,1,95,Armageddon,1998-07-01
P-62,P-10017,Undirected,1,95,Armageddon,1998-07-01
P-879,P-880,Undirected,1,95,Armageddon,1998-07-01
P-879,P-882,Undirected,1,95,Armageddon,1998-07-01
P-879,P-884,Undirected,1,95,Armageddon,1998-07-01
P-879,P-886,Undirected,1,95,Armageddon,1998-07-01
P-879,P-887,Undirected,1,95,Armageddon,1998-07-01
P-879,P-61981,Undirected,1,95,Armageddon,1998-07-01
P-879,P-65827,Undirected,1,95,Armageddon,1998-07-01
P-879,P-11355,Undirected,1,95,Armageddon,1998-07-01
P-879,P-10017,Undirected,1,95,Armageddon,1998-07-01
P-880,P-882,Undirected,1,95,Armageddon,1998-07-01
P-880,P-884,Undirected,1,95,Armageddon,1998-07-01
P-880,P-886,Undirected,1,95,Armageddon,1998-07-01
P-880,P-887,Undirected,1,95,Armageddon,1998-07-01
P-880,P-61981,Undirected,1,95,Armageddon,1998-07-01
P-880,P-65827,Undirected,1,95,Armageddon,1998-07-01
P-880,P-11355,Undirected,1,95,Armageddon,1998-07-01
P-880,P-10017,Undirected,1,95,Armageddon,1998-07-01
P-882,P-884,Undirected,1,95,Armageddon,1998-07-01
P-882,P-886,Undirected,1,95,Armageddon,1998-07-01
P-882,P-887,Undirected,1,95,Armageddon,1998-07-01
P-882,P-61981,Undirected,1,95,Armageddon,1998-07-01
P-882,P-65827,Undirected,1,95,Armageddon,1998-07-01
P-882,P-11355,Undirected,1,95,Armageddon,1998-07-01
P-882,P-10017,Undirected,1,95,Armageddon,1998-07-01
P-884,P-886,Undirected,1,95,Armageddon,1998-07-01
P-884,P-887,Undirected,1,95,Armageddon,1998-07-01
P-884,P-61981,Undirected,1,95,Armageddon,1998-07-01
P-884,P-65827,Undirected,1,95,Armageddon,1998-07-01
P-884,P-11355,Undirected,1,95,Armageddon,1998-07-01
P-884,P-10017,Undirected,1,95,Armageddon,1998-07-01
P-886,P-887,Undirected,1,95,Armageddon,1998-07-01
P-886,P-61981,Undirected,1,95,Armageddon,1998-07-01
P-886,P-65827,Undirected,1,95,Armageddon,1998-07-01
P-886,P-11355,Undirected,1,95,Armageddon,1998-07-01
P-886,P-10017,Undirected,1,95,Armageddon,1998-07-01
P-887,P-61981,Undirected,1,95,Armageddon,1998-07-01
P-887,P-65827,Undirected,1,95,Armageddon,1998-07-01
P-887,P-11355,Undirected,1,95,Armageddon,1998-07-01
P-887,P-10017,Undirected,1,95,Armageddon,1998-07-01
P-61981,P-65827,Undirected,1,95,Armageddon,1998-07-01
P-61981,P-11355,Undirected,1,95,Armageddon,1998-07-01
P-61981,P-10017,Undirected,1,95,Armageddon,1998-07-01
P-65827,P-11355,Undirected,1,95,Armageddon,1998-07-01
P-65827,P-10017,Undirected,1,95,Armageddon,1998-07-01
P-11355,P-10017,Undirected,1,95,Armageddon,1998-07-01
P-776,P-2632,Undirected,1,96,Beverly Hills Cop II,1987-05-18
P-1229,P-2076,Undirected,1,97,Tron,1982-07-09
P-934,P-73421,Undirected,1,98,Gladiator,2000-05-04
P-934,P-935,Undirected,1,98,Gladiator,2000-05-04
P-934,P-937,Undirected,1,98,Gladiator,2000-05-04
P-934,P-938,Undirected,1,98,Gladiator,2000-05-04
P-73421,P-935,Undirected,1,98,Gladiator,2000-05-04
P-73421,P-937,Undirected,1,98,Gladiator,2000-05-04
P-73421,P-938,Undirected,1,98,Gladiator,2000-05-04
P-935,P-937,Undirected,1,98,Gladiator,2000-05-04
P-935,P-938,Undirected,1,98,Gladiator,2000-05-04
P-937,P-938,Undirected,1,98,Gladiator,2000-05-04
P-380,P-1038,Undirected,1,103,Taxi Driver,1976-02-09
P-380,P-1037,Undirected,1,103,Taxi Driver,1976-02-09
P-1038,P-1037,Undirected,1,103,Taxi Driver,1976-02-09
P-521,P-1062,Undirected,1,105,Back to the Future,1985-07-03
P-976,P-287,Undirected,1,107,Snatch,2000-09-01
P-976,P-1121,Undirected,1,107,Snatch,2000-09-01
P-287,P-1121,Undirected,1,107,Snatch,2000-09-01
P-1158,P-1160,Undirected,1,111,Scarface,1983-12-09
P-1158,P-1164,Undirected,1,111,Scarface,1983-12-09
P-1160,P-1164,Undirected,1,111,Scarface,1983-12-09
P-1205,P-1204,Undirected,1,114,Pretty Woman,1990-03-23
P-1205,P-1206,Undirected,1,114,Pretty Woman,1990-03-23
P-1204,P-1206,Undirected,1,114,Pretty Woman,1990-03-23
P-1229,P-1230,Undirected,1,115,The Big Lebowski,1998-03-06
P-1229,P-1231,Undirected,1,115,The Big Lebowski,1998-03-06
P-1229,P-884,Undirected,1,115,The Big Lebowski,1998-03-06
P-1229,P-1233,Undirected,1,115,The Big Lebowski,1998-03-06
P-1229,P-1241,Undirected,1,115,The Big Lebowski,1998-03-06
P-1229,P-11207,Undirected,1,115,The Big Lebowski,1998-03-06
P-1229,P-16431,Undirected,1,115,The Big Lebowski,1998-03-06
P-1230,P-1231,Undirected,1,115,The Big Lebowski,1998-03-06
P-1230,P-884,Undirected,1,115,The Big Lebowski,1998-03-06
P-1230,P-1233,Undirected,1,115,The Big Lebowski,1998-03-06
P-1230,P-1241,Undirected,1,115,The Big Lebowski,1998-03-06
P-1230,P-11207,Undirected,1,115,The Big Lebowski,1998-03-06
P-1230,P-16431,Undirected,1,115,The Big Lebowski,1998-03-06
P-1231,P-884,Undirected,1,115,The Big Lebowski,1998-03-06
P-1231,P-1233,Undirected,1,115,The Big Lebowski,1998-03-06
P-1231,P-1241,Undirected,1,115,The Big Lebowski,1998-03-06
P-1231,P-11207,Undirected,1,115,The Big Lebowski,1998-03-06
P-1231,P-16431,Undirected,1,115,The Big Lebowski,1998-03-06
P-884,P-1233,Undirected,1,115,The Big Lebowski,1998-03-06
P-884,P-1241,Undirected,1,115,The Big Lebowski,1998-03-06
P-884,P-11207,Undirected,1,115,The Big Lebowski,1998-03-06
P-884,P-16431,Undirected,1,115,The Big Lebowski,1998-03-06
P-1233,P-1241,Undirected,1,115,The Big Lebowski,1998-03-06
P-1233,P-11207,Undirected,1,115,The Big Lebowski,1998-03-06
P-1233,P-16431,Undirected,1,115,The Big Lebowski,1998-03-06
P-1241,P-11207,Undirected,1,115,The Big Lebowski,1998-03-06
P-1241,P-16431,Undirected,1,115,The Big Lebowski,1998-03-06
P-11207,P-16431,Undirected,1,115,The Big Lebowski,1998-03-06
P-1244,P-1245,Undirected,1,116,Match Point,2005-10-26
P-1244,P-1246,Undirected,1,116,Match Point,2005-10-26
P-1244,P-1248,Undirected,1,116,Match Point,2005-10-26
P-1245,P-1246,Undirected,1,116,Match Point,2005-10-26
P-1245,P-1248,Undirected,1,116,Match Point,2005-10-26
P-1246,P-1248,Undirected,1,116,Match Point,2005-10-26
P-1269,P-738,Undirected,1,117,The Untouchables,1987-06-03
P-1269,P-380,Undirected,1,117,The Untouchables,1987-06-03
P-1269,P-1271,Undirected,1,117,The Untouchables,1987-06-03
P-1269,P-1276,Undirected,1,117,The Untouchables,1987-06-03
P-738,P-380,Undirected,1,117,The Untouchables,1987-06-03
P-738,P-1271,Undirected,1,117,The Untouchables,1987-06-03
P-738,P-1276,Undirected,1,117,The Untouchables,1987-06-03
P-380,P-1271,Undirected,1,117,The Untouchables,1987-06-03
P-380,P-1276,Undirected,1,117,The Untouchables,1987-06-03
P-1271,P-1276,Undirected,1,117,The Untouchables,1987-06-03
P-1281,P-1283,Undirected,1,118,Charlie and the Chocolate Factory,2005-07-13
P-1281,P-113,Undirected,1,118,Charlie and the Chocolate Factory,2005-07-13
P-1283,P-113,Undirected,1,118,Charlie and the Chocolate Factory,2005-07-13
P-1327,P-1328,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-1327,P-65,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-1327,P-882,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-1327,P-113,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-1327,P-48,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-1327,P-655,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-1327,P-112,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-1327,P-1331,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-1327,P-1333,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-1328,P-65,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-1328,P-882,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-1328,P-113,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-1328,P-48,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-1328,P-655,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-1328,P-112,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-1328,P-1331,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-1328,P-1333,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-65,P-882,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-65,P-113,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-65,P-48,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-65,P-655,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-65,P-112,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-65,P-1331,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-65,P-1333,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-882,P-113,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-882,P-48,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-882,P-655,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-882,P-112,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-882,P-1331,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-882,P-1333,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-113,P-48,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-113,P-655,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-113,P-112,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-113,P-1331,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-113,P-1333,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-48,P-655,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-48,P-112,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-48,P-1331,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-48,P-1333,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-655,P-112,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-655,P-1331,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-655,P-1333,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-112,P-1331,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-112,P-1333,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-1331,P-1333,Undirected,1,120,The Lord of the Rings: The Fellowship of the Ring,2001-12-18
P-1327,P-1328,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-1327,P-1333,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-1327,P-655,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-1327,P-113,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-1327,P-112,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-1327,P-882,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-1327,P-1331,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-1327,P-1372,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-1328,P-1333,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-1328,P-655,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-1328,P-113,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-1328,P-112,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-1328,P-882,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-1328,P-1331,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-1328,P-1372,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-1333,P-655,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-1333,P-113,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-1333,P-112,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-1333,P-882,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-1333,P-1331,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-1333,P-1372,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-655,P-113,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-655,P-112,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-655,P-882,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-655,P-1331,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-655,P-1372,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-113,P-112,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-113,P-882,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-113,P-1331,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-113,P-1372,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-112,P-882,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-112,P-1331,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-112,P-1372,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-882,P-1331,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-882,P-1372,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-1331,P-1372,Undirected,1,121,The Lord of the Rings: The Two Towers,2002-12-18
P-1461,P-1241,Undirected,1,134,"O Brother, Where Art Thou?",2000-08-30
P-1461,P-1230,Undirected,1,134,"O Brother, Where Art Thou?",2000-08-30
P-1461,P-18686,Undirected,1,134,"O Brother, Where Art Thou?",2000-08-30
P-1241,P-1230,Undirected,1,134,"O Brother, Where Art Thou?",2000-08-30
P-1241,P-18686,Undirected,1,134,"O Brother, Where Art Thou?",2000-08-30
P-1230,P-18686,Undirected,1,134,"O Brother, Where Art Thou?",2000-08-30
P-1532,P-1533,Undirected,1,137,Groundhog Day,1993-02-11
P-1810,P-1812,Undirected,1,142,Brokeback Mountain,2005-10-22
P-1810,P-1813,Undirected,1,142,Brokeback Mountain,2005-10-22
P-1810,P-35029,Undirected,1,142,Brokeback Mountain,2005-10-22
P-1812,P-1813,Undirected,1,142,Brokeback Mountain,2005-10-22
P-1812,P-35029,Undirected,1,142,Brokeback Mountain,2005-10-22
P-1813,P-35029,Undirected,1,142,Brokeback Mountain,2005-10-22
P-1733,P-776,Undirected,1,150,48 Hrs.,1982-12-07
P-1748,P-1749,Undirected,1,152,Star Trek: The Motion Picture,1979-12-07
P-1748,P-1752,Undirected,1,152,Star Trek: The Motion Picture,1979-12-07
P-1749,P-1752,Undirected,1,152,Star Trek: The Motion Picture,1979-12-07
P-1532,P-1245,Undirected,1,153,Lost in Translation,2003-09-18
P-1532,P-1771,Undirected,1,153,Lost in Translation,2003-09-18
P-1245,P-1771,Undirected,1,153,Lost in Translation,2003-09-18
P-1748,P-1749,Undirected,1,154,Star Trek II: The Wrath of Khan,1982-06-04
P-1748,P-1752,Undirected,1,154,Star Trek II: The Wrath of Khan,1982-06-04
P-1749,P-1752,Undirected,1,154,Star Trek II: The Wrath of Khan,1982-06-04
P-3894,P-1810,Undirected,1,155,The Dark Knight,2008-07-16
P-3894,P-6383,Undirected,1,155,The Dark Knight,2008-07-16
P-3894,P-3895,Undirected,1,155,The Dark Knight,2008-07-16
P-3894,P-1579,Undirected,1,155,The Dark Knight,2008-07-16
P-3894,P-64,Undirected,1,155,The Dark Knight,2008-07-16
P-3894,P-2037,Undirected,1,155,The Dark Knight,2008-07-16
P-3894,P-886,Undirected,1,155,The Dark Knight,2008-07-16
P-1810,P-6383,Undirected,1,155,The Dark Knight,2008-07-16
P-1810,P-3895,Undirected,1,155,The Dark Knight,2008-07-16
P-1810,P-1579,Undirected,1,155,The Dark Knight,2008-07-16
P-1810,P-64,Undirected,1,155,The Dark Knight,2008-07-16
P-1810,P-2037,Undirected,1,155,The Dark Knight,2008-07-16
P-1810,P-886,Undirected,1,155,The Dark Knight,2008-07-16
P-6383,P-3895,Undirected,1,155,The Dark Knight,2008-07-16
P-6383,P-1579,Undirected,1,155,The Dark Knight,2008-07-16
